sale_id,sale_date,customer_id,car_id,quantity,sale_price,total_amount,salesperson
S08934,2024-04-05,CU1480,C0001,1,63237.0,63237.0,Tracy Butler
S08935,2025-05-21,CU0078,C0276,2,70077.0,140154.0,Nicole Hunt
S08936,2025-07-20,CU1051,C0042,3,94716.0,284148.0,Robert Lee
S08937,2023-06-14,CU1051,C0388,2,81696.0,163392.0,Dr. Maria Wilson
S08938,2024-04-18,CU0149,C0215,2,85957.0,171914.0,Rebecca Jones
S08939,2024-07-24,CU0883,C0432,3,46724.0,140172.0,Katherine Camacho
S08940,2024-10-19,CU0744,C0443,1,51849.0,51849.0,James Gill
S08941,2025-05-11,CU1286,C0332,2,49141.0,98282.0,Jeffery Allen
S08942,2023-03-03,CU0190,C0353,3,35811.0,107433.0,Christopher Brown
S08943,2023-09-01,CU0139,C0130,3,80101.0,240303.0,George Hill
S08944,2022-12-29,CU0254,C0431,2,68377.0,136754.0,David Nelson
S08945,2023-04-24,CU1631,C0407,2,66381.0,132762.0,John Rice
S08946,2024-10-28,CU0094,C0065,1,27491.0,27491.0,John Ford
S08947,2024-10-16,CU1382,C0436,2,97629.0,195258.0,Sharon Rivera
S08948,2024-01-04,CU0796,C0407,2,99949.0,199898.0,William Carson
S08949,2024-01-19,CU0650,C0021,2,50697.0,101394.0,Richard Watson
S08950,2025-05-27,CU0468,C0392,3,85191.0,255573.0,Mr. Gregory Farmer DDS
S08951,2024-07-10,CU0047,C0454,3,33305.0,99915.0,Jason Saunders II
S08952,2024-01-15,CU0267,C0030,3,45344.0,136032.0,John Williams
S08953,2023-08-23,CU1909,C0260,2,71213.0,142426.0,Erik Sullivan
S08954,2023-12-11,CU0171,C0234,3,38909.0,116727.0,Nicolas Cummings
S08955,2023-10-15,CU0797,C0022,3,90794.0,272382.0,Samantha Garrison
S08956,2023-09-24,CU0763,C0316,1,71744.0,71744.0,Kristen Yu
S08957,2023-02-18,CU1163,C0401,2,34905.0,69810.0,Meghan Crawford
S08958,2023-10-11,CU0792,C0412,2,21059.0,42118.0,Christopher Randall
S08959,2024-05-04,CU1266,C0151,3,77035.0,231105.0,James Cobb
S08960,2023-01-21,CU0481,C0001,3,17247.0,51741.0,Pamela Turner
S08961,2023-03-30,CU1991,C0118,1,81729.0,81729.0,Sandra Butler
S08962,2023-07-15,CU1311,C0382,3,75292.0,225876.0,Michael Bailey
S08963,2025-08-03,CU0997,C0498,3,54900.0,164700.0,Terry Bennett
S08964,2025-09-01,CU0839,C0002,3,74035.0,222105.0,Phillip Brown
S08965,2024-09-21,CU0138,C0150,3,63824.0,191472.0,Steven Meyers
S08966,2023-01-16,CU1771,C0387,2,50041.0,100082.0,Cynthia Arnold
S08967,2023-04-13,CU1368,C0037,1,99392.0,99392.0,Maria Morgan
S08968,2024-02-20,CU0225,C0364,2,99372.0,198744.0,Sarah Fields
S08969,2023-02-21,CU0910,C0224,2,51710.0,103420.0,Matthew Lynch
S08970,2025-01-15,CU1094,C0224,1,44839.0,44839.0,Stephen Robertson
S08971,2023-02-28,CU1304,C0293,3,87183.0,261549.0,Stephen Giles
S08972,2022-11-21,CU0854,C0271,1,23834.0,23834.0,Benjamin Hess
S08973,2025-10-18,CU0485,C0428,2,16086.0,32172.0,Jeffrey Moore
S08974,2022-11-05,CU0065,C0271,2,83811.0,167622.0,Mary Montoya
S08975,2024-11-30,CU1732,C0028,1,94350.0,94350.0,Mrs. Stephanie Campbell
S08976,2024-02-28,CU0581,C0293,1,21461.0,21461.0,Courtney Flores
S08977,2023-06-18,CU0893,C0422,3,99946.0,299838.0,Kristina Harris
S08978,2023-06-05,CU1665,C0315,3,53189.0,159567.0,Manuel Johnson
S08979,2024-10-31,CU1821,C0153,3,61986.0,185958.0,Lisa Taylor
S08980,2022-11-03,CU1369,C0408,2,61523.0,123046.0,Helen Palmer
S08981,2025-05-07,CU0978,C0222,3,95331.0,285993.0,Thomas Kemp
S08982,2025-03-18,CU0821,C0221,2,21899.0,43798.0,Brandon Sloan
S08983,2023-10-02,CU1940,C0456,2,65684.0,131368.0,David Johnson
S08984,2025-10-02,CU1028,C0205,2,80457.0,160914.0,Lisa Morgan
S08985,2024-03-21,CU0032,C0475,1,91457.0,91457.0,Jenny Robinson
S08986,2024-01-20,CU0083,C0057,1,25326.0,25326.0,Melissa Dennis
S08987,2023-09-12,CU0142,C0245,2,64591.0,129182.0,Crystal Miller
S08988,2025-08-31,CU1979,C0059,1,43912.0,43912.0,Todd Wade
S08989,2025-02-11,CU0946,C0499,1,53429.0,53429.0,Daniel Goodwin
S08990,2025-08-18,CU1668,C0242,1,29091.0,29091.0,Vanessa Palmer
S08991,2023-03-24,CU1967,C0188,2,60104.0,120208.0,Jasmine Holden
S08992,2022-12-27,CU1529,C0052,3,33003.0,99009.0,Penny Hansen
S08993,2023-09-23,CU1750,C0270,1,68026.0,68026.0,Dr. James Hernandez MD
S08994,2023-11-11,CU1260,C0267,1,91089.0,91089.0,Matthew Kirby
S08995,2025-01-22,CU0290,C0414,1,60962.0,60962.0,Deborah Howard
S08996,2025-10-08,CU1447,C0255,1,70773.0,70773.0,Stephanie Wallace
S08997,2025-10-16,CU0772,C0462,1,92498.0,92498.0,Randy Lane
S08998,2025-03-16,CU0221,C0426,3,94707.0,284121.0,Kenneth James
S08999,2024-05-18,CU0116,C0391,1,54419.0,54419.0,Laura Carpenter
S09000,2023-08-31,CU1366,C0358,2,46090.0,92180.0,Christopher Lee
S09001,2025-07-10,CU1597,C0173,3,94669.0,284007.0,Derrick Carson
S09002,2024-07-31,CU0660,C0470,2,77460.0,154920.0,John Holmes
S09003,2024-04-11,CU0473,C0396,3,99370.0,298110.0,Teresa Holland
S09004,2025-04-12,CU0988,C0016,3,43640.0,130920.0,Jennifer Bailey
S09005,2025-03-20,CU0127,C0291,3,64992.0,194976.0,Carol Fisher
S09006,2025-04-14,CU1749,C0180,3,70271.0,210813.0,Alicia Schultz
S09007,2025-07-29,CU1041,C0041,3,22060.0,66180.0,Jason Ellis
S09008,2025-07-24,CU1727,C0164,3,36084.0,108252.0,Brian Young
S09009,2025-03-26,CU1658,C0432,3,17472.0,52416.0,Laura Vasquez
S09010,2024-12-28,CU0295,C0358,2,95457.0,190914.0,John Harris
S09011,2025-05-25,CU0442,C0088,3,97311.0,291933.0,Matthew Keller
S09012,2023-09-22,CU1114,C0280,3,69907.0,209721.0,David Camacho
S09013,2025-07-07,CU0720,C0138,1,55499.0,55499.0,Jesse Stephens
S09014,2025-03-16,CU0879,C0215,2,80111.0,160222.0,Cindy Wheeler
S09015,2024-02-01,CU1076,C0493,1,32659.0,32659.0,Lisa Swanson
S09016,2025-10-06,CU0400,C0191,2,43197.0,86394.0,William Castillo
S09017,2022-12-22,CU1408,C0100,2,21317.0,42634.0,Scott Chavez
S09018,2023-11-23,CU0712,C0073,2,59175.0,118350.0,Albert King
S09019,2023-04-03,CU0026,C0191,3,32233.0,96699.0,Kelly Moss
S09020,2024-05-24,CU1251,C0443,2,43327.0,86654.0,Joseph Baker
S09021,2023-07-31,CU0500,C0241,3,71250.0,213750.0,Samuel Price
S09022,2024-07-22,CU0820,C0295,3,31966.0,95898.0,Adam Carroll MD
S09023,2024-08-18,CU1701,C0204,1,77787.0,77787.0,Jack Johnston
S09024,2023-04-23,CU0747,C0384,2,92601.0,185202.0,Christina Foster
S09025,2022-11-01,CU1698,C0414,3,17632.0,52896.0,Edwin Robinson
S09026,2023-09-23,CU1719,C0477,3,15585.0,46755.0,Monica Clark
S09027,2024-01-21,CU1923,C0193,2,88371.0,176742.0,James Arnold
S09028,2025-07-02,CU0592,C0141,1,42840.0,42840.0,Ashlee Wolf
S09029,2024-01-22,CU1163,C0164,1,24745.0,24745.0,Joan Soto
S09030,2023-06-25,CU0892,C0042,3,97105.0,291315.0,Christopher Thomas
S09031,2025-10-29,CU0963,C0291,2,45029.0,90058.0,Joseph Hall
S09032,2024-03-21,CU1203,C0244,1,84251.0,84251.0,Christine Burton
S09033,2024-05-09,CU1357,C0163,3,79133.0,237399.0,Patrick Berger
S09034,2025-05-27,CU1187,C0127,2,45662.0,91324.0,John Griffin
S09035,2025-05-23,CU0343,C0428,3,83485.0,250455.0,Michael Sweeney
S09036,2023-03-26,CU1858,C0366,3,39913.0,119739.0,Linda Diaz DDS
S09037,2025-03-27,CU0102,C0055,1,45677.0,45677.0,Alexis Davies
S09038,2025-10-22,CU1250,C0145,3,50658.0,151974.0,Ryan Allison
S09039,2022-11-21,CU0828,C0419,2,71920.0,143840.0,Donald Leblanc
S09040,2024-01-30,CU0655,C0013,1,39830.0,39830.0,Jason Miller
S09041,2024-05-17,CU1236,C0057,2,55676.0,111352.0,Joshua Gonzalez
S09042,2024-06-11,CU0284,C0288,2,89648.0,179296.0,Samuel Pacheco
S09043,2023-09-29,CU1255,C0187,1,93412.0,93412.0,Mr. Blake Deleon
S09044,2025-08-25,CU1315,C0475,2,86967.0,173934.0,Melissa Thompson
S09045,2025-06-21,CU0924,C0151,3,96172.0,288516.0,Catherine Kennedy
S09046,2024-01-15,CU0962,C0072,2,50398.0,100796.0,Nicole Jones
S09047,2025-01-21,CU1739,C0161,2,37661.0,75322.0,Karen George
S09048,2025-04-06,CU0883,C0056,1,51558.0,51558.0,Katie Duran
S09049,2025-04-12,CU1807,C0229,3,46487.0,139461.0,Alexandra Robbins
S09050,2023-09-27,CU0312,C0145,3,29246.0,87738.0,Janet Garcia
S09051,2023-06-15,CU0258,C0112,1,51963.0,51963.0,Jonathan Vasquez
S09052,2023-04-07,CU1785,C0260,2,15313.0,30626.0,Eric Doyle
S09053,2024-11-29,CU0493,C0319,2,91070.0,182140.0,Joseph Stone
S09054,2023-12-03,CU0628,C0002,2,20340.0,40680.0,Cheryl Suarez
S09055,2023-12-10,CU1163,C0044,2,18500.0,37000.0,Mrs. Victoria Riley
S09056,2025-01-24,CU0199,C0445,1,55297.0,55297.0,Spencer Richmond DDS
S09057,2024-07-14,CU1115,C0034,2,22325.0,44650.0,Alex Warren
S09058,2024-01-22,CU0667,C0412,1,84665.0,84665.0,Susan Mora
S09059,2025-01-13,CU0302,C0017,3,29412.0,88236.0,Sharon Estes
S09060,2023-12-26,CU1372,C0172,3,47207.0,141621.0,Ian Young
S09061,2022-12-30,CU0828,C0077,3,58279.0,174837.0,Jennifer Griffin
S09062,2024-01-18,CU0799,C0077,3,84162.0,252486.0,Nancy Farley
S09063,2025-07-02,CU0293,C0365,1,45120.0,45120.0,Rebecca Clark
S09064,2024-03-08,CU0629,C0319,2,68483.0,136966.0,Jessica Hess
S09065,2025-10-26,CU0204,C0255,3,15968.0,47904.0,Duane Munoz
S09066,2024-10-16,CU0415,C0110,3,17181.0,51543.0,Jay Wagner
S09067,2024-01-09,CU0156,C0367,3,87255.0,261765.0,Michael Gray
S09068,2022-11-22,CU0051,C0367,1,90131.0,90131.0,Michael Stevens
S09069,2023-06-25,CU0471,C0178,1,17592.0,17592.0,Daniel Ortiz
S09070,2023-06-02,CU0318,C0316,3,93281.0,279843.0,Karen Stewart
S09071,2024-05-23,CU0778,C0349,1,69661.0,69661.0,Gabriella Green
S09072,2024-05-19,CU0708,C0369,1,16599.0,16599.0,James Dawson
S09073,2024-12-16,CU0888,C0374,3,82268.0,246804.0,Brandon Stewart
S09074,2023-08-01,CU0244,C0401,2,17180.0,34360.0,Lisa Hampton
S09075,2025-03-20,CU0149,C0407,3,20880.0,62640.0,Adam Fernandez
S09076,2023-06-19,CU0471,C0127,2,79248.0,158496.0,Ryan Copeland
S09077,2025-05-29,CU0253,C0016,3,87425.0,262275.0,Robin Carter
S09078,2024-01-14,CU1679,C0349,1,90514.0,90514.0,Kelly Carter
S09079,2025-08-02,CU0362,C0412,2,62291.0,124582.0,Keith Bass
S09080,2023-07-28,CU1947,C0162,3,39000.0,117000.0,Miss Sandra Bush
S09081,2025-03-13,CU1800,C0492,1,28591.0,28591.0,Megan Dominguez
S09082,2022-12-04,CU1275,C0365,2,66954.0,133908.0,Ebony Abbott
S09083,2024-07-01,CU1426,C0224,3,99951.0,299853.0,Angela Robinson
S09084,2024-04-19,CU0166,C0387,1,97720.0,97720.0,Peter Lee
S09085,2023-12-25,CU0690,C0232,1,17407.0,17407.0,Javier Garza
S09086,2025-05-02,CU1678,C0308,1,91636.0,91636.0,Amy Snyder
S09087,2025-01-08,CU1826,C0261,2,95649.0,191298.0,Paul Garcia
S09088,2024-11-08,CU0342,C0161,2,60481.0,120962.0,Marvin Harper
S09089,2024-12-19,CU0914,C0140,1,94700.0,94700.0,Kyle Hickman
S09090,2023-11-23,CU1458,C0277,3,46432.0,139296.0,Jennifer Anderson
S09091,2024-05-06,CU0482,C0100,2,93178.0,186356.0,Ricky Williams
S09092,2023-01-11,CU1209,C0071,3,94664.0,283992.0,Kristen Green
S09093,2022-12-23,CU1818,C0240,1,25499.0,25499.0,Joseph Williams
S09094,2023-07-11,CU0569,C0077,3,53714.0,161142.0,Carrie Lopez
S09095,2023-09-30,CU0578,C0158,1,36450.0,36450.0,Emily Simmons
S09096,2024-05-14,CU0289,C0243,2,88477.0,176954.0,Amber Dixon
S09097,2025-01-15,CU1138,C0196,1,18876.0,18876.0,Dave Bennett
S09098,2023-06-07,CU1908,C0392,3,21339.0,64017.0,William Mann
S09099,2024-08-07,CU0084,C0175,2,76184.0,152368.0,William Mcdaniel
S09100,2024-08-17,CU0988,C0086,2,45793.0,91586.0,Daniel Wells
S09101,2025-09-24,CU1685,C0036,1,21011.0,21011.0,Sarah Bridges
S09102,2023-04-03,CU0351,C0437,1,16955.0,16955.0,Suzanne Morales
S09103,2023-11-03,CU0996,C0307,1,35046.0,35046.0,Joshua Bell
S09104,2023-01-26,CU1525,C0422,1,53861.0,53861.0,Stacy Lawrence
S09105,2024-03-19,CU0127,C0282,1,77610.0,77610.0,Robert Martinez
S09106,2023-09-29,CU0676,C0484,2,18155.0,36310.0,Gloria Gillespie
S09107,2024-11-14,CU1511,C0370,3,33629.0,100887.0,Joseph Dickson
S09108,2024-08-14,CU1962,C0347,1,57140.0,57140.0,Donna Carter
S09109,2025-09-11,CU0890,C0403,1,90240.0,90240.0,Michelle Diaz
S09110,2024-04-09,CU1819,C0419,3,92243.0,276729.0,Julie Adkins
S09111,2025-09-27,CU0921,C0294,3,24488.0,73464.0,David Patrick
S09112,2023-05-20,CU0829,C0404,2,64664.0,129328.0,Mary Johnson
S09113,2024-03-29,CU1900,C0404,2,39305.0,78610.0,Sandra Romero
S09114,2025-05-25,CU1724,C0237,2,89164.0,178328.0,Peter Mendoza
S09115,2024-05-01,CU0995,C0368,1,64821.0,64821.0,Dennis Shannon
S09116,2025-04-29,CU0144,C0020,2,75419.0,150838.0,Jeffrey Barnett
S09117,2022-11-27,CU1262,C0281,2,37774.0,75548.0,Martin Frank
S09118,2024-11-16,CU0701,C0477,1,96758.0,96758.0,Sheila Maldonado DDS
S09119,2023-07-05,CU1634,C0203,2,47956.0,95912.0,Rachel Jones
S09120,2025-03-14,CU1038,C0220,1,17346.0,17346.0,Dana Cox
S09121,2023-10-12,CU0618,C0058,2,64827.0,129654.0,Mrs. Erin Hood DVM
S09122,2023-09-09,CU1497,C0288,3,98269.0,294807.0,Keith Riddle
S09123,2025-05-05,CU0138,C0187,1,43880.0,43880.0,Michael Gonzales
S09124,2024-02-28,CU0136,C0416,2,73233.0,146466.0,Timothy Barrett
S09125,2024-03-19,CU0410,C0096,2,26255.0,52510.0,Erin Johnson
S09126,2024-10-09,CU1770,C0291,1,19925.0,19925.0,Gerald Jenkins
S09127,2025-02-09,CU0698,C0269,3,63347.0,190041.0,Kim Schultz
S09128,2025-01-01,CU1443,C0273,1,59245.0,59245.0,Ryan Stafford
S09129,2023-04-08,CU1909,C0312,1,64329.0,64329.0,Tammy Thompson
S09130,2023-11-05,CU0550,C0227,1,70562.0,70562.0,Nancy Thornton
S09131,2023-08-04,CU0317,C0329,3,28100.0,84300.0,Ronald Thomas
S09132,2023-04-27,CU1987,C0119,3,45947.0,137841.0,Matthew Nguyen
S09133,2024-08-28,CU1367,C0485,3,70619.0,211857.0,Ethan Schneider
S09134,2023-08-09,CU0803,C0428,3,91241.0,273723.0,James Shepherd
S09135,2025-04-22,CU0565,C0494,3,54799.0,164397.0,Shaun Young
S09136,2022-11-19,CU0539,C0353,2,37860.0,75720.0,Gabriel Villegas
S09137,2022-12-02,CU1020,C0310,2,47230.0,94460.0,Donna Mason PhD
S09138,2025-09-11,CU0729,C0156,3,69522.0,208566.0,Elizabeth Banks
S09139,2024-06-25,CU1996,C0172,2,93248.0,186496.0,Felicia Rivas
S09140,2024-12-29,CU1030,C0325,2,69677.0,139354.0,Juan Mathews
S09141,2023-10-13,CU0581,C0495,2,47606.0,95212.0,Lori Mclean
S09142,2023-07-21,CU1625,C0270,3,73913.0,221739.0,Richard Williams
S09143,2023-06-04,CU1152,C0407,3,96518.0,289554.0,Andrea Smith
S09144,2025-09-08,CU0120,C0052,3,47788.0,143364.0,Christopher Weaver
S09145,2023-06-21,CU1551,C0403,2,79011.0,158022.0,Larry Reed
S09146,2024-12-07,CU0883,C0435,1,85789.0,85789.0,Monica Brewer
S09147,2025-10-21,CU1211,C0106,3,23281.0,69843.0,Lisa Braun
S09148,2025-04-29,CU1930,C0406,1,76750.0,76750.0,David Kim
S09149,2025-06-29,CU1873,C0243,1,76646.0,76646.0,James Ramirez
S09150,2024-03-14,CU1488,C0224,3,56616.0,169848.0,Barbara Wolfe
S09151,2025-01-15,CU0363,C0385,2,50028.0,100056.0,Rhonda Terrell
S09152,2024-07-25,CU1429,C0270,3,58827.0,176481.0,Wendy Young
S09153,2023-10-18,CU0897,C0012,3,93578.0,280734.0,Ryan Lane
S09154,2023-05-09,CU0009,C0419,3,49040.0,147120.0,Scott Brown
S09155,2025-08-05,CU0509,C0123,3,34798.0,104394.0,James Stone
S09156,2024-06-12,CU0515,C0146,1,90849.0,90849.0,Ronald Gardner
S09157,2023-01-23,CU1029,C0221,3,59028.0,177084.0,Cameron Nguyen
S09158,2025-02-01,CU0963,C0226,1,93990.0,93990.0,Michael Miller
S09159,2023-01-14,CU0571,C0357,1,44962.0,44962.0,Edwin Duncan
S09160,2024-06-25,CU0977,C0182,2,31147.0,62294.0,Ryan Odonnell
S09161,2023-04-08,CU0420,C0023,3,46467.0,139401.0,Alexander Whitney
S09162,2024-06-15,CU0088,C0045,3,69077.0,207231.0,Rachel Cervantes
S09163,2023-08-08,CU0374,C0327,2,34464.0,68928.0,Jacqueline Jackson
S09164,2023-10-28,CU1764,C0132,2,55829.0,111658.0,Dr. Michael Cain
S09165,2023-12-29,CU0128,C0101,3,41249.0,123747.0,Scott Walker
S09166,2024-09-06,CU1372,C0296,2,18997.0,37994.0,Miranda Shepard
S09167,2023-10-31,CU1427,C0286,2,41367.0,82734.0,Bradley Jones
S09168,2024-05-30,CU1365,C0292,3,40907.0,122721.0,Jimmy Gonzales
S09169,2022-11-06,CU1682,C0329,1,94852.0,94852.0,Kristen Travis
S09170,2024-09-02,CU1035,C0297,2,24949.0,49898.0,Heather Mitchell
S09171,2025-01-27,CU1538,C0092,1,95435.0,95435.0,Brenda Lopez
S09172,2023-04-04,CU1373,C0184,2,51284.0,102568.0,Bethany Phillips
S09173,2025-10-10,CU1397,C0492,3,25269.0,75807.0,Patrick Fischer
S09174,2025-05-04,CU1311,C0314,3,98521.0,295563.0,Courtney Jackson
S09175,2023-11-14,CU1473,C0139,2,62897.0,125794.0,Catherine Barrett
S09176,2025-10-13,CU1026,C0101,2,88568.0,177136.0,Sarah Palmer
S09177,2025-07-27,CU1690,C0265,3,83003.0,249009.0,Tyler Hamilton
S09178,2024-08-12,CU1410,C0095,1,23455.0,23455.0,Jason Cantrell
S09179,2025-04-12,CU1231,C0222,3,97650.0,292950.0,Bryan Lambert
S09180,2025-03-25,CU0157,C0287,3,19531.0,58593.0,Zachary Gomez
S09181,2024-08-05,CU0632,C0295,1,73530.0,73530.0,Leslie Hernandez
S09182,2023-12-25,CU0819,C0120,2,97759.0,195518.0,Jessica Murray
S09183,2025-10-26,CU1914,C0307,2,74257.0,148514.0,Shirley Pham
S09184,2023-05-29,CU1054,C0320,3,56511.0,169533.0,Jason Glover
S09185,2024-12-30,CU0711,C0127,1,17401.0,17401.0,Matthew Spencer
S09186,2025-02-17,CU0104,C0197,1,55841.0,55841.0,Tiffany Alexander
S09187,2024-02-24,CU0129,C0064,1,51946.0,51946.0,Kristopher Williams
S09188,2025-05-05,CU0434,C0176,3,21644.0,64932.0,Ronald Rice
S09189,2024-03-05,CU1152,C0490,2,67900.0,135800.0,Ms. Christine Cooley
S09190,2025-04-19,CU0942,C0082,3,16056.0,48168.0,Robert Paul
S09191,2024-05-11,CU0673,C0250,2,70945.0,141890.0,James Jordan
S09192,2025-05-07,CU0612,C0476,2,59831.0,119662.0,Brett Brandt
S09193,2025-09-16,CU1219,C0121,1,53809.0,53809.0,Donna Lozano
S09194,2025-04-06,CU0541,C0408,3,72901.0,218703.0,Jacqueline Jennings
S09195,2023-09-22,CU0711,C0168,2,39017.0,78034.0,Dominic Evans
S09196,2025-10-28,CU1820,C0396,1,35312.0,35312.0,Jennifer Jones
S09197,2025-09-06,CU1028,C0338,2,54107.0,108214.0,Todd Mendoza
S09198,2023-02-10,CU0830,C0334,2,55663.0,111326.0,Emily Marshall
S09199,2023-09-28,CU0831,C0073,3,51406.0,154218.0,Kenneth Bell
S09200,2024-06-16,CU0978,C0060,3,35083.0,105249.0,Diane Luna
S09201,2024-01-02,CU1881,C0043,2,15963.0,31926.0,Andrew Shaw
S09202,2023-01-06,CU0178,C0347,3,34144.0,102432.0,Michelle Byrd
S09203,2024-08-03,CU0153,C0026,2,21232.0,42464.0,Larry Palmer
S09204,2024-11-01,CU0943,C0122,2,45248.0,90496.0,Dustin Black
S09205,2023-08-14,CU0878,C0455,2,49620.0,99240.0,Kyle Garcia
S09206,2024-05-20,CU0446,C0008,3,98872.0,296616.0,Sarah Shah
S09207,2023-08-15,CU1385,C0435,1,77249.0,77249.0,Adam Green
S09208,2022-11-24,CU1146,C0438,3,51982.0,155946.0,Tracy Carpenter
S09209,2023-03-19,CU0860,C0152,2,89782.0,179564.0,Gina Johnson
S09210,2024-07-09,CU0219,C0110,2,63898.0,127796.0,Chase Stone
S09211,2023-08-04,CU0081,C0228,3,26481.0,79443.0,Hector Hart
S09212,2023-01-16,CU1789,C0089,1,55232.0,55232.0,John Yates
S09213,2024-01-29,CU0270,C0250,2,74837.0,149674.0,Jacqueline Wilson
S09214,2023-10-13,CU0759,C0156,2,38138.0,76276.0,Jose Lee
S09215,2022-11-06,CU0806,C0364,3,35206.0,105618.0,Marcus Clarke
S09216,2024-06-26,CU1501,C0310,3,22487.0,67461.0,Latoya Smith
S09217,2024-09-26,CU1067,C0060,3,53049.0,159147.0,Linda Burns
S09218,2023-09-16,CU0556,C0200,2,17609.0,35218.0,Sean Johnson
S09219,2023-10-12,CU0661,C0178,2,68845.0,137690.0,Jennifer Petersen
S09220,2023-04-30,CU0258,C0323,1,66267.0,66267.0,Deborah Edwards
S09221,2023-02-26,CU1778,C0311,3,31476.0,94428.0,Seth Reese
S09222,2023-04-15,CU0206,C0354,3,44746.0,134238.0,James Thomas
S09223,2024-08-30,CU0573,C0062,1,38513.0,38513.0,Billy Jackson
S09224,2024-11-26,CU1150,C0087,1,36604.0,36604.0,Robert Turner
S09225,2024-10-18,CU1894,C0059,3,39777.0,119331.0,Michele Lopez
S09226,2024-07-17,CU0349,C0342,3,73234.0,219702.0,Michael Delgado
S09227,2024-07-16,CU0908,C0147,1,15906.0,15906.0,Ann Bradley
S09228,2025-05-30,CU0603,C0227,1,41349.0,41349.0,Patrick Bell
S09229,2025-05-24,CU0602,C0003,1,55501.0,55501.0,Brittany Hill
S09230,2024-01-20,CU1218,C0106,1,42326.0,42326.0,Kayla Wilson
S09231,2023-08-25,CU1439,C0082,3,16536.0,49608.0,Richard Hoffman
S09232,2023-03-06,CU0623,C0446,2,93587.0,187174.0,Javier Rodriguez
S09233,2023-11-08,CU1223,C0437,3,88648.0,265944.0,Larry Ramirez
S09234,2023-08-25,CU1499,C0464,2,80644.0,161288.0,Dennis Thompson
S09235,2024-08-31,CU1152,C0009,3,94997.0,284991.0,Steven Reed
S09236,2023-08-24,CU1621,C0485,2,93771.0,187542.0,James Foley
S09237,2024-06-17,CU1443,C0451,2,72089.0,144178.0,Kathy Lopez MD
S09238,2025-03-18,CU1668,C0474,3,79305.0,237915.0,David Perry
S09239,2024-01-17,CU0806,C0324,3,75946.0,227838.0,Marissa Smith
S09240,2023-06-01,CU0480,C0056,1,54543.0,54543.0,Patty Stevens
S09241,2024-02-19,CU0651,C0069,2,75519.0,151038.0,Andrew Nicholson
S09242,2025-08-28,CU0037,C0488,1,62993.0,62993.0,Donald Patterson
S09243,2025-03-22,CU1843,C0429,1,81803.0,81803.0,Valerie Jackson
S09244,2024-10-26,CU1750,C0382,2,29144.0,58288.0,Larry Williams
S09245,2023-07-02,CU1295,C0293,3,85640.0,256920.0,Mary Wagner
S09246,2022-11-18,CU1252,C0021,3,63689.0,191067.0,Michael Bowman
S09247,2024-09-16,CU1832,C0021,2,91029.0,182058.0,Justin Blankenship
S09248,2023-06-18,CU0586,C0006,1,37120.0,37120.0,Maurice Owens
S09249,2024-08-30,CU0689,C0478,1,85934.0,85934.0,Rebecca Harmon
S09250,2025-07-22,CU0076,C0009,1,35980.0,35980.0,Andrew Cameron
S09251,2024-06-25,CU1722,C0397,1,22997.0,22997.0,Charles Young
S09252,2023-06-18,CU0469,C0015,1,99174.0,99174.0,Erika Baker
S09253,2024-12-22,CU1623,C0050,1,87568.0,87568.0,Steven Contreras
S09254,2025-07-10,CU0596,C0327,2,95507.0,191014.0,Elizabeth Henderson
S09255,2025-03-20,CU1696,C0300,3,78797.0,236391.0,Jessica Campos
S09256,2023-11-03,CU0177,C0007,1,76117.0,76117.0,Ashley Thomas
S09257,2024-03-19,CU1593,C0467,1,28551.0,28551.0,Adam Miller
S09258,2024-02-29,CU1567,C0092,2,62811.0,125622.0,Sarah Vaughn
S09259,2025-01-22,CU1431,C0142,2,55613.0,111226.0,Brooke Fields
S09260,2025-02-13,CU1323,C0435,1,24080.0,24080.0,Anthony May
S09261,2024-05-18,CU0279,C0119,1,18458.0,18458.0,Kelli Harrington MD
S09262,2024-09-09,CU0825,C0084,1,93336.0,93336.0,Ryan King
S09263,2024-04-04,CU1111,C0207,3,39360.0,118080.0,Kathy Smith
S09264,2025-10-12,CU0493,C0315,1,60001.0,60001.0,Kathleen Ward
S09265,2023-06-27,CU1873,C0245,1,78933.0,78933.0,Gregory Young
S09266,2024-03-23,CU1237,C0417,1,34097.0,34097.0,Megan Allen
S09267,2023-02-03,CU1761,C0333,3,95061.0,285183.0,James Warner
S09268,2024-08-25,CU1335,C0326,2,26107.0,52214.0,Jill Ferguson
S09269,2023-10-09,CU1419,C0089,3,42895.0,128685.0,Jennifer Carroll
S09270,2024-06-26,CU0401,C0178,2,54287.0,108574.0,Jasmine Ford
S09271,2023-04-08,CU0837,C0437,2,45925.0,91850.0,Susan Matthews
S09272,2024-01-09,CU1864,C0197,2,92068.0,184136.0,Beverly Cooper
S09273,2024-07-26,CU1691,C0352,2,55934.0,111868.0,Johnny Johnson
S09274,2022-12-16,CU1101,C0317,2,51290.0,102580.0,Donald Williams
S09275,2024-12-21,CU1306,C0024,2,80080.0,160160.0,Courtney Garza
S09276,2024-10-05,CU1123,C0213,3,97193.0,291579.0,Michael Miller
S09277,2024-12-21,CU1323,C0258,1,95047.0,95047.0,Matthew Gregory
S09278,2025-09-30,CU1292,C0213,3,66253.0,198759.0,Derek Gomez
